id_pagamento_cliente,codigo_barras,linha_digitavel,data_vencimento,url_boleto,ativo
1483,2767761220899215868653464216415,14761.66706 10723.867351 48005.528065 7 39333880578663,2025-05-01 21:07:59,Ja0HhziWDR8XpjTd4ElKMlzCV70/n5i7xxdc/Pn3nFrmBXdU7vYhy84EKlMrTgU0o6Wm,0
1484,6035657686620927062555562432670,19018.34303 08972.841811 84828.314723 8 78954815175577,2025-05-02 18:11:57,OmUeOY3yPr2cx5+NJM8hS8iPrY5/AGiyCiQm3h/Kl5O8LIqFJ+xP7EfrcBw72gP4QKCbxQQjbQ==,1
1485,3342348846042802447336801245331,21955.57696 60344.845089 04836.592865 6 12958966106494,2025-05-02 14:59:33,dhHUhTSlnT8i6oy11hfaKLMoj7X7wxkp/WXjqZArGvQAiNzaRD1Q2qb8u0OswEXpXGuK9+QDFAA=,0
1486,0445572074436200473069953513381,10607.27608 37652.748525 26541.519225 5 59985211865698,2025-05-03 07:59:38,pTTQ0/1ql5WEHSIpZsFuLjZ/m1REufi1ptnP7ikCPK3KwTgHYTVVn38/c8axLwfwHGFt2A==,1
1487,2479164288490652966116258731446,33297.93499 96382.468721 27925.536692 8 70790420178044,2025-05-02 01:04:21,T7SVqvkEJ8Gq0nhRFVqB77454roQnb9fSUKzWkAkwpQUX8gdF7tN/gCGeUDuXfHD8XVf,0
1488,9504361889396429888727311440108,99599.98971 64677.322089 99897.819963 2 42665355951947,2025-05-03 12:24:15,2Z3oSrlGQoauH6rntrnNsqSqkkhLB4UMzEMii3dst1Ig0Z2J+8nlTNnmjzBmC9t6lhIOW8gMXe9n,0
1489,9797294224380898596000166594280,99661.33222 67116.618106 70421.476582 2 71569631773432,2025-05-02 23:33:56,6JGcphF72ly3jqFKAdQ6nYp23HcHOb03Jl75ntYFpcXMmPvBYf/bqwzjvgD54ASRedcP,1
1490,2897414933569782794297082337275,54910.16340 85076.797717 35415.577275 2 77425428282763,2025-05-02 03:31:16,C3JBIRfmClkXq+ZSQ9bEwTDvpBJgsWJ/s5/HJqjfd5Kr/LAut7rMatDDg4sppiFPo/BgBEc=,1
1491,7783893270377895304882799460278,87577.70833 73031.698201 75037.961215 5 59629655688441,2025-05-02 17:53:51,gIz+bt7bxXiA6mjtw/Zo5dIEJ0DpajmeWpk3X2/GP2oJzfbA3mzGfgllYAhEVXDkT1Zcqg==,1
1492,5044760606710363082459249659391,91679.89041 24929.473607 52942.498371 9 19545741963788,2025-05-02 02:31:44,2wWRBHMME3PcPPdavvlPwh1XM3SRE5hHw1o7EvuzX36I3F8ynUPqC/V2WX3M/yyL9JALs+mN,0
1493,4805488852210732426689553987902,01148.93460 09008.812531 54770.383957 3 50796218838034,2025-05-02 10:26:03,OqnRy503Npc/y9rx4P8fz7IQngZ5VKdgYj0bQ2NNkFd68nLjXzH6JyrXid9UPhvaICsArQR7,0
1494,8986052484680539523114559953000,98787.63352 61491.674366 99533.231345 1 44185333016602,2025-05-02 09:43:38,rmiPG0Dxgqut54G+W64cO/3MfXcZWAngHjQEX/+2/nlwpNYT8JwbswhCbyTYXaNqFEF0miFN8hA=,0
1495,9465711603880569639679051611190,13543.67515 38487.267396 05741.197350 6 53836515400473,2025-05-02 05:33:57,ciOJvfZDMb1wUrlh2p+viWPdVF8cVnQHecvefL2ywenjAjcWpcBMpBj1KC3rjAEFt2I=,1
1496,4315924166859280994827410577504,26924.23158 16267.985887 29345.670549 5 36212332809118,2025-05-03 08:13:49,FT5BpYfDYEDNCOnpkJSLwIjy7xbtf/H+nyPbp2LVw/g8lPrNqTaPDTj/36I3gil85yB3hQ==,0
1497,4100009106213748861807881934100,53062.53527 51250.402278 29198.525802 0 57964126774176,2025-05-02 18:05:17,hAEwXgCfw8XPUXAr8JjPuOgrqIDy8JAL1MnMcpcAsOyxl2XJHe/5IpbDx0/2z8UbNBDZe5tKQEs=,0
1498,9397025720436290016090325165324,71357.17858 42102.815095 18621.230939 6 12501874921812,2025-05-02 22:49:44,rfAZG1tALjXcYJF2L1ThsqMm8XSX9RBQdr9XZhYr/7Ulk0wBdnRmxGeFud+CuDoOYq67YXKfow==,0
1499,8604608463362955958710365998988,51573.52099 42376.943378 70975.146946 8 66836652922953,2025-05-02 10:06:20,CmR+3zDhw3kev4Xgijq6bJ9/C/CNB+z7yFZnEdkBISPmmMVN3lHwDdOIrMROuExKpnxnyHrA,1
1500,8326061343002769577465860507533,42196.25821 59907.837528 88647.878291 5 88176582729453,2025-05-01 21:34:40,xaXpeYJBwlF4yvqfLefHIFnxDUcKxuC+KZzAnS/qiycI4/Es4STeXVRrsLh1ly09MLlYUYuLq2wL,0
1501,1864074451025813939945317973871,24077.98632 53332.833705 58684.180650 3 58714071883517,2025-05-03 01:57:25,N+/QiHyBhhwvJEPPMmSc+7JV+oDFY3AOuavnnZ9uIo4S4jSoQApR9s1/Hc+K7oVHIxJZqn+1f2ji,1
1502,8857332606090930176452866080054,63724.18873 52137.280378 77567.659224 9 31902024699941,2025-05-02 23:56:36,lV0t1w+ycQn2Y/HpNDVQYlTBk63PKNcd21Z77DNv/+kuT31/rHP/wXtMWGQbMjNbe2z2niIe,1
1503,3926808435770815397209699197037,16388.73266 35947.425044 07783.409819 3 39965996463227,2025-05-03 00:13:16,4Rsy39yLfoRQnW3wRwvztbhY4A0Tr2VnWOoS6AgpX65Q4m62MDmaIr43kSU525At6/InRw==,0
1504,5102191969241670411649299610512,74601.96990 64269.753968 39618.275484 4 27984579448946,2025-05-03 13:38:08,hN1ikokSJCCwNtcZFOQ/LoivIO6cH7knIig8GCAO8czfr/zXgOnopN4BJGccsA==,0
1505,9899828598580899656387619337148,77862.77237 86905.712747 38138.883382 0 77577279424418,2025-05-02 01:38:10,Firk+UJpbtUQThDK3O9lCEXlf6havqDGdhA85pH5euowPehxotJY3I2u7+T9ZbFHMq0oJg==,1
1506,9480724125191913366358647405092,21547.36120 91512.121964 34499.854751 7 55705819320293,2025-05-02 13:22:58,rcyg2weS38iLUUoQ6ye2Y3xnjAixN1m2BRU8q3ATvCNMOyj33dg7B6IgrmSii/u/obnITQ==,0
1507,3316245709377540832370348740728,72595.70174 54505.126291 07883.783747 1 81832055193834,2025-05-03 02:43:01,C/r2M9qDGHM6w6rXe6bohocea8DW1NezBAXke4MgOmDUfcfdvqsrHVhNhiFGU2tf,0
1508,1016121921619353373897339022095,41300.19627 76193.712783 50903.574993 5 39450483216404,2025-05-01 22:50:35,0HTXKY4DwPruNckA9Llh5JXEsKFLRYHzjzC7wBdlL4jkYTUhV89eFKvkG4KxvEmTKVo=,1
1509,3540136493343421892698437212597,17646.68175 46444.341895 69973.200173 5 11336319318912,2025-05-02 23:17:07,YaReOrI7ZLZ4khQnmdaLkSt1h2aIP9DT5EKSFvdeobwaOXvKeetpsmU4n0h/6ck=,1
1510,7841346308991254617270911545204,30815.97196 25879.362339 54257.169157 1 80427557075715,2025-05-02 14:34:00,UqQpfI4QKTcwFrAOYLRyVQ5Gx7/3+vOJ++fXWRgA0zCDO/yozjaUdVKAqJ9BrK8NucqDaAPW5w==,1
1511,8785758277487332661840432677183,90281.47093 44895.026235 47732.116008 4 06631603860929,2025-05-03 13:16:11,KvrX71tOBkfAcZbhZaHinwS8BW4RP77QIa5loLFSClxxquHQOeTw+yXe90rwRZiR0wWgkE0=,1
1512,2185972439869440979956209138593,29330.44277 36382.000363 87239.255993 8 89805037197119,2025-05-02 03:37:07,hrkLh5j0C9PUCnrHx0O9VrEJx4/E8sLVrjgPyKtvKKm0fckWcg/s8FbMs90O2zWRGPmQ64CZ9hW+fg==,1
1513,7666155355050153634167904645732,60963.52769 51464.739870 49005.042665 2 39266391937469,2025-05-02 08:57:20,WBgyPkLlbno9WJ04oQM5tnwSnN279fmPLvRxqN00pb66npNDp02/xu3kOVlwW9nQaW2PnrEDEA==,0
1514,9927756496414202539397640259174,27289.88456 28417.954058 49842.812226 4 79851991309642,2025-05-02 19:38:21,TMhOZaeakC7JU7M95eIZnFxNFOmuYlWZvIcp9U3F1OMj7DDFwsfpudTVRnGHR/Z2MtEZ,1
1515,0660847114639983572234647584257,13842.43162 73776.951498 84841.684244 4 33106419812491,2025-05-03 09:56:00,GJcqT57jrcEqFfXfsMnzpCNEIJ8SZWyTXbvs643QnhbNWKnp/8BW1im7k/+MnILZvM/LKwE1Ww==,0
1516,5214313160628166016052716942819,89810.91921 75452.243505 32433.031180 7 21547322645682,2025-05-02 09:48:31,vYoyaqe5FHaTGuKDlNlYE7zJswlbZmuPWoTJyMd74S7DIdi/fYsS8jmEBPi0IQ==,1
1517,0371883691873920513175403887098,26800.19674 83326.147169 10590.246680 2 29502265931432,2025-05-03 16:51:28,CBggaL7lFxAVEmzmpQsXFKYO+YpFID5mlfg71dNAaU32156Z3rVliKn4R3coU91dLm2c,0
1518,9269487498584675689397813329285,25052.02093 89281.455806 71817.964763 2 49164883574776,2025-05-02 14:14:55,q32wNFBjZGq2JxJhXWqsAA1Nm6YwX53kXzaEorey7WArWde9ZHgS78jbh+2dy/29f+hCwQ==,1
1519,0865287893922724293305342662669,11763.04141 61413.060920 28059.097854 3 37965614515084,2025-05-03 07:19:51,HCVTUjvSnd3YaXA4IuZ7pcZP6Xg8GUSs0jSQx+v28oRfSIeDFAIS61hTtj/QbchpHaOt+vbJ,0
1520,3700189986482935785570301379442,92685.14368 40638.694679 25976.113576 8 18852903040913,2025-05-03 10:02:01,I4W78N3GRmzKBWJhGV6HO8IZBkqC8/nKfcl5UgWUUs0iiM2y2sPGhThG2KaWdRnZYDOLVxWZVlNB,0
1521,6764655435713820647775186122577,63806.37752 93583.921694 46253.947590 1 23734924318722,2025-05-02 02:40:32,eS8UPdCdmL7dzv3+UCHjfsQX5gSSUPfroUWrCRtZBJcAr/8uXenLw7ozFy58DZshhji1oudc,0
1522,5406204696404591282291699649653,37071.38075 19680.889150 74436.825495 2 31934005407468,2025-05-01 22:58:59,Lrrp3MBsj1/UbHq6uJZ2qFu1cdYFpxwceCkmhJKV3pEwp+ZyKtfrzqwciVwVVLn5jCn0hC0F88g=,0
1523,6393272665528315395868990299071,45034.33186 71985.597658 47396.602749 5 69095018071362,2025-05-01 20:11:39,hWe1R5IwvqWbLxOtmiINp6q6DrlYsA62nzSy67Ncr0dWoLADmaskbg87+zI9gpLQ/GpL+dM7SQ==,0
1524,1771379233522539816133019913133,68804.72627 34535.513340 62638.599684 9 59130819546465,2025-05-03 12:15:20,lITRLcVgchpucHxa8pbCLTc/vDngjHoaQ89dTWg8R9Deg6qfMBLHFkDhVdCbSWkYLC189uA8W4KeeNk=,1
1525,7298090782060360217617188665812,17327.99061 01273.542992 05795.808743 1 42906194285771,2025-05-03 03:01:57,5sMdJSX3Fv/HuTeMl+jMZOEsLdT9AvhobJR8OCQSDwjFBEn1HyfR4d31UDmMh9UO8Bs=,0
1526,7427334380326788041301177593442,18448.61553 70567.159635 77829.569290 8 66835687220377,2025-05-03 10:17:27,1Dk8URMyUp1/RNKqTuAzLuh07VIHaQfglshwrLq/rHSZS3fPfz7SSY7hi5LVjitJ4sndVQ==,0
1527,5335728469689909543686043732983,96674.25473 50389.801889 96484.671719 6 05256363198268,2025-05-02 06:51:14,Y30QLh8JqlC7s+jDMa5rkQtsJ3ZCQeI+WA4D5FDrodVi7kUd0/I1ztD0F0BBK4rVVWeAymyE,0
1528,2055557061418629361607108770927,52932.71769 33008.462029 88495.970244 5 41483494845450,2025-05-02 01:42:27,WVLbQKIKcZJIT4tirl3K2oJJ3A8459apcFngH/qyi99E4B8toAi/jXJDTfSNioxAlFjHf/+Pv4w28z4=,1
1529,8778936578805928663729075197636,07696.07006 82004.149433 31447.596424 9 39290418947488,2025-05-02 14:55:15,K0gTrhsLYO1gYFB+NIbjhe6ui1mGJ2drNVK+0yhUEhkKteeIz8xcma75nOIlipPl,1
1530,8714363080966363319027368359022,52358.41744 11054.196939 82321.827794 2 73977459976843,2025-05-01 21:57:23,GWpi529nmxK3XMpBey7MUjiNhMwK56sIGi4xxiW0QAVl5B4S+xZeV5j69iNrRE3on4q5rwn/Aw==,0
1531,4614467401256545178253752915808,32684.56446 34282.288887 59952.465105 5 74969773861755,2025-05-03 00:56:21,5y4kMrqXC8BMIpCHh8TGpFmVaxDj+QNea6MJJ64hEsy4qVhTXCHKeU1B9AqSPYqSLnqY8Q==,0
1532,7454116050031923429874380859034,21390.50304 79138.300260 30010.648683 6 12517799239019,2025-05-02 13:29:06,8gAiF3urFm9pxZw6RtrvH2p5S67UP8PHqENPgLy2MIW85ipLeWdMN/Yc+QKbECC7L/4=,1
1533,7244121197470167626625602253002,29746.81335 81429.210326 23083.049327 1 83263265635917,2025-05-02 18:48:19,J0ltcTYuBM8zg4+ViZkJ9Zprhk/NsexFGLceG5AcBmy+Ao8++V6pI8n1pJo6cvzfgKvlDjUBjUw=,1
1534,6750800171818063119502582879085,74305.64543 93051.657393 98104.623920 6 26952989187449,2025-05-01 22:51:55,GAeJ+Aa86Jvey0f6oHr44u9UJczFu/Bj8HUxKV6Nq1AHnqBPDHRSjiRks+4QwNS32oS8nY23hmAd,0
1535,4616309122311439348911444654007,52688.39957 09673.608722 19741.787699 3 05207215248564,2025-05-03 10:52:52,y5jKDdgRU88LKEyy/HBj08A0ETAMun+hJx9jF+RpotUFq08vdTRHQih/8TLrrckZZtxvM2bB76c=,1
1536,1136767977838174441801531256918,67672.66442 23637.560233 75472.516184 5 15222529281981,2025-05-02 01:19:18,ayoYJVsYQaOWu12hEy38/QOw3VY04Zg5G2w7doXs1cYY2NUfZQTjzEFb58aQxBRDEw==,1
1537,8843842439408259661705300817300,93547.34366 15366.903784 07434.970301 5 66922700274036,2025-05-02 07:03:07,+UFWJLQYM7f3dWXNApHQ1ejwxdU4lFGL+GzhHnW28U084dueqwd34+yw87uJpTQrSg==,0
1538,0934045048893873849713120720162,36767.00343 36697.601156 65044.671170 4 24919148568326,2025-05-02 09:04:06,03uyaN6OFKuwQozdQ9bKjOENAiBDHLT0RVoAsS49inkVUDM2keLJupTxUSzGVaf7Dnk=,1
1539,9669873499095453104667578712296,11034.79831 11770.547229 58147.155847 5 89262660709145,2025-05-03 02:29:16,9xUFcBGr0MAPM5Yn3H0H5/YxyQNngmOS2uQeSpVLQl+ekPliObcLVirv9SlyvYxbqzbO6Q==,0
1540,9697903691729687235751592181134,40298.81661 18741.517108 16326.951709 7 07135679501138,2025-05-02 00:25:44,QbbMHGxabcIFZ+Fy+dWLwdiSMDaVWC5LICpTu7IW1Thp3Gai30rlOQ2CswRXmO0Cyw==,0
1541,6742867953159096975236366733016,01842.26555 44051.596165 16163.757671 8 66306935654486,2025-05-01 20:15:36,F8vkjfw9lFparrcFyslwzPZbGnAYpUd9bULaa3oK1mSljH+HWlRtLebx0++kLXv98Q==,1
1542,7432407213434851693944811538105,90653.91810 72092.964642 07640.890063 6 31838973595144,2025-05-03 14:57:43,ETsu3a+WVe50C6MFn0PotgW+J3vNUl5JbF5bJJY/QYKKmi8rYoWvY6IcOJp4YMeTMOaB,0
1543,1123269017240203127181964992389,44826.90334 89193.939521 12783.929108 5 24752545372326,2025-05-02 22:50:01,mj9kNSwGbG3i64vEd7LGEd7y/R7oK75hXokHg/5jAnTZuZH/pxSO18g9teEvqa23FzcX8t7y,0
1544,8455950847479677539171275937102,26593.45368 42665.940070 39823.659269 6 56908914240747,2025-05-03 09:54:35,FgSz2WzOx5+OUmtDHchKCXebY6HKWvXxF3UBaEIf3PoqgjpZYp8J6w+4ZmJkfVEYoI19Xqu/,1
1545,8814638768520010335490210152923,07827.38224 10086.003280 13652.550817 8 54091031262173,2025-05-02 14:08:41,boeROgg6giRELkOMW31FPdcY/scdT0nAWfqlk8hc03ZA525CBAAzVwEvI8p7Kmz5UpW9mYvBFDVD,0
1546,8599685666055972952969476428090,80121.45637 55047.616027 21125.829461 8 96469638531313,2025-05-02 11:07:35,ptf33Mt8sDKMakeMh18WXgAu+ejyZyg1InLkKHccc1ZoPy7zW6aWCE5zAc7rQoQLOw==,0
1547,9337482881201578934903050788896,57749.36094 53344.484935 84345.575968 7 11666009855524,2025-05-03 08:23:36,TQc2QlhJ2EcUqcHTAK7ta7evW+ULbUZJvHVMD9dbImAcvipVV3wBvZduG8CTMq7hXvWJNlOS,1
1548,7886061478286748725449146588323,36386.23808 80527.546256 07916.166606 4 63636453214450,2025-05-03 11:42:36,0C36fvEla9ojl/LC/T6V1iUqMctTCdgKDs6cWTuhZUmY2Hp3oMdSkl5wkvGeA+HGvS8M,1
1549,3414584738513551695756499550456,39314.11726 64514.649453 90337.579685 4 33090710074762,2025-05-03 15:29:04,wQR45rgrG1orcR8KnyO2q70UWdryAzA07IlqrC5nGnJiDvn73O+YFVakmlcRGYLNNVo=,0
1550,0262104611083571459430880334934,38183.32871 87017.929507 65687.134474 8 45380685850691,2025-05-02 11:00:19,qP57Re5RL8wA1/BeFz9YDcr22bcaQfYvkGuT0RFPgFrckHKhapspVJOTms/w/VkOYkDevViNFA==,1
1551,6549284733891093949874613156404,48039.11752 01408.536636 58771.468694 3 32294181664882,2025-05-03 07:00:00,fm9NOJ7SPElzCzqSz9PUytD6YPvVTagdYLV727iSLJLHf4peNFpdSIpKCUaV5A0EXrk=,0
1552,4476975422342963489424251985811,57647.19023 10510.167854 62755.502198 8 69230497321019,2025-05-03 10:27:33,gVUSaSkhAlLEZ0p/GjQUfq+s1ffGZHrvQ9MydZrp0HGf0FOLtWS/7B45MhFERuyret2i42j2,1
1553,3225919718589743808528392576577,57825.73564 80716.411277 06441.937500 6 48507901489668,2025-05-02 02:34:28,wr/wP50jSAggVcbildJba6Bk33hJB32LxDv6dsODOkwVR9MbHer0ISyw+672uLyKsFRXwMU=,1
1554,1566085938001973030427517642480,64435.48983 44931.580443 44073.651772 8 18452763011168,2025-05-02 21:32:01,Po3x8jfWCX23uTJ9WFxdu0RRXkWL7l+q7tTup2JwDesH7qf8aHdCw7jRPurQ,1
1555,6105905144351466673451819983401,50207.15569 08207.088215 88230.322465 8 90303350316164,2025-05-02 01:13:18,+QvqMyZBXLSkYtENVKE5c3HYRv7xw0K+1a/KTwLCOkhGC8IQ7zUeefToquLAVrjlz9v1RfM=,0
1556,5352764249854760575169752381919,04145.21728 88782.883224 15761.627575 0 39870087096523,2025-05-02 19:34:07,3Z9WLa2ABBET/pN2nnzdpKDZbVJps060Cf840ShWNVLHF7Zp/OEyrARCukqRmemo,0
1557,2074990668988897519249054905599,58463.00118 88866.298608 40524.850992 3 93755789977977,2025-05-02 19:10:00,A0G4mYLNBpQKG52Ee3XRzc5nv7UUJ+adbl465DuE4E0f4h/lezAsCK5o3UYc57NExw==,0
1558,6031412138144303083310659782548,17463.25982 51189.476017 29264.345099 8 28232516979022,2025-05-01 20:12:02,72aZpgbKQ76vupWqHMLojcQ0ow2YuP8lkmLvOrDs10Wn14ZEdQiY6+T+8CDzh7lndw==,1
1559,6298773433261520404738982590954,04611.57028 25865.790384 53186.062857 0 73404187271969,2025-05-02 16:52:47,5B9djnTFazBYcx61ISKbZDYmnaO4GLMV6EXkp27WlZ4n+02/c5bNWOwcV/FJMPc+qf8=,1
1560,6530075853971660276652539003896,40391.25770 63828.066010 82775.803422 3 53233869578425,2025-05-02 16:57:39,miKckAid8Vs/aTQuj1KzP/UkFOSTVHmnHxYIYZ8d5jj7l1gRPo0ro6WCd2oyu3FcQEhg,0
1561,2874611265149063705322475029727,06918.25143 70234.129108 62662.833199 9 64781089483466,2025-05-02 18:24:01,pbG6l4N2MgSe1Wz8eDcMSBF1MIrUdIUcmdAwequ2x3ZqNd+SKH94nq13ymcp5ojNSoc=,1
1562,6612502171657327183446791010686,84708.32317 11092.337493 85088.474442 3 85478397336397,2025-05-02 13:27:43,3kMgrjwcNCdJ300Ji9NgzKTlnlF1sA2zvXvLIpc3nCfMMgV9KNvxE5Ji7vLy,0
1563,2940222521715171749554913195337,37318.80229 89426.973403 79421.296618 2 23500977555634,2025-05-03 06:36:54,n30HoK2MpBUAER8rzNXtCScwsbtNKZV3mkG5YHfsV4m71EGrV5Y8miwoL7rG1PCTwA==,1
1564,8008334847369517516661605670672,86913.29292 21555.223311 38733.227518 7 66705458597578,2025-05-02 17:18:53,lq/bPlevqqQ5L7rqZlH5TKJXKVi5QCZ+dyIgRWH1Wa5Vdsqj/KyMoGtPvf45GQvBXggiEw==,1
1565,9219438096389240925681079857817,89553.70170 75268.247316 33887.148237 7 14987789106702,2025-05-01 21:15:22,YltqBcrgo104LF8DiVMyhEN4wVIC9pSo98gg6+oZ50PE53OOYvHvIIixduPmapmQi65gQQ==,0
1566,7438936964090667538382463664753,19152.90994 58283.415371 78832.061454 9 62523739121184,2025-05-03 19:02:38,4XcY05/NdOBbb2ZEO5Xisb3NvYyQQP+kQPKm4KHzCqWvSuAUvGxKawRaRMauMDvepwfHSssBqCk=,1
1567,0071534792343131385541946636689,65212.17486 47081.179607 11300.175767 3 38475511127012,2025-05-02 14:31:33,phBRvU6yCHrfo6hCNiMGI7WvspHSz8d8sqRzsVjZ2Upm10nLHYkZmGzV/xBZVDQADXE0JzY=,1
1568,0643903650943232607919103591778,71656.37066 31623.795902 87638.218666 4 24992892700293,2025-05-02 00:06:13,fInfoZnnZiWm3hW3qkjZabxU5GBTGaJH2yKd/NIlbjcfBtwPhGssjJUQH6oivT9HB1c1gCGjjDR/,1
1569,7574130417476005260359106100899,61003.14192 50459.106874 91295.256570 1 25394544993948,2025-05-02 17:07:04,di+kUz4Uf87jgylE0A+r1S7NQ43m4SH7jOwD7e8gCe3wKDm/R0+BSBFy5vWgWzocSQ==,0
1570,1202479951214888541010608041802,08491.09059 56392.091613 57007.891856 5 27585981034539,2025-05-03 06:04:15,USg3LLhRNAIrGrcIqEFyTzzGU8U72urGJNhdNZjA6FaSdkDcDi62gVwFDtY5tMMGR/DvkZs=,1
1571,6628142300501854256632981459867,35374.45739 62458.708471 10622.617757 2 15777064507958,2025-05-03 08:14:40,prAUI2cYYt0SCDmPWt+dfcqTaCFf7jWBkaOyCBIQXrZ6jgzcfE8pvEbmwgSmBRhHPJQ=,1
1572,2833828249577783854181240744024,52947.42951 15687.169892 48754.005022 6 71330131758110,2025-05-03 03:01:55,MpAuPtLQxdGbtATwpzZzD7bLyogIbyek1QsN/fwJZqE7uNMc/16BfTi6BrFPX/sfbNydiUKd,0
1573,2155539385923494278424740283375,43323.19255 37086.070421 39617.802579 9 60114930588429,2025-05-03 04:55:35,U90M0e0v9NkNqXyBXed0KvdFTfWXiTzWaSTpSJy/JzlNtewMWAAnddzhGz0dKcv8TNZ17LuFnmBvBw==,0
1574,4746339882876916179236992865708,68289.57309 31151.784116 87152.751453 3 15947204013107,2025-05-02 08:49:25,fZGAs1rhlv3JpIFkanZstoIB2+kjUy3Ke53YZo98pIYQDYohSrTloNyzDU2pqMs6rQ==,0
1575,5336802950351068483157603155679,49168.13987 22667.702932 85647.380440 3 69957077508082,2025-05-03 05:49:17,BP3qnx4NxueIjSppRziht2RFbFYWJ8Bqr0m6IgUy37tu0aOjKoBSYV3qdt7qSM9YpTziyQ==,0
1576,5574088967731800606665952083220,05377.01161 48608.950035 74886.517730 2 21485272175010,2025-05-02 05:40:55,WmWo8gVFOBDL76sI/pC9/WoAYxbYgPetS0aiggV/FegdQl/21t072/qnqxjdZGS9OfygHAc=,1
1577,9585349589874425308464642814671,99966.59510 11769.212640 36535.083018 1 59037211247311,2025-05-02 03:22:18,40Yww+uBA5q3jklWb6KQU1AvxMfMUhQgnCIwbGAqKLQBbKVjI0gAWz25WIreGY3gjNPeYyU=,0
1578,8520332007859985562656119257159,22439.40108 77695.870360 54170.399936 8 50973876944842,2025-05-02 00:35:04,R7//YwGv0WzOriG3TILRgyjgCAmnrR3JZab39nnafshg+7O6rTXTp63dw5j/0Ke+4o5WQimd,0
1579,7576068148896152618950723399379,23443.91954 05495.553235 88358.789832 5 32279995302340,2025-05-02 21:41:05,/EEDr0YSPvumbqc/mpnwl2uMH7DVyJjGlLmw9AEmDltwqdZTd2pdfzAbnMqShYse8B4uVWQmDg==,0
1580,4260513864982689454606601918657,43060.29227 97346.828145 67350.190666 3 68648122692924,2025-05-03 01:36:02,m1XgV3tMO1UWz8A1C87mPTmCvP9VtKX0aSFNaxJ3T+YL3oHQ1rOmaWJN+h75wfvy64yd,0
1581,8474874229119893996165501850812,10518.50810 52498.331282 26229.058389 6 20118549276795,2025-05-02 09:28:13,X6Sr5G2nN1IXllSoQ9UX8oirf4aRqwhCo+YHAABCvc2eBQVpEP46Baxsw8ayjyuylNagZ2Gh,0
1582,1326243846654081029025952053812,81576.08915 86909.476607 76137.367053 0 39546750782732,2025-05-02 10:37:11,2LWzqEqazNJmmGeNua6UcaT5YsPQgM3dLzry11Gl51bOv3fOazJUjWPpPL+GJvvMUEMvaKU=,1
1583,2407269797875712947057946085856,08294.04609 82816.441772 73827.980607 4 26277226468135,2025-05-03 03:36:05,EIVVCcWF5kE3+stVc40iyrlt/xHbCovOZVRNAYyCYxSZl+R71zMZxNRtpeCZupNSGOo5Pg==,1
1584,0130623115633770499660210574638,89685.91310 92619.606017 98979.268597 2 70728476965152,2025-05-02 17:40:29,ekHlQt49Ta6bXSuCW20A5ieEKSSn3/alRwff0lrUn+8JKarzYHClLx5MUoOhf+GpukY=,0
1585,2304154478118729424754716507356,38297.54498 62042.902099 76944.461248 2 58247938586025,2025-05-03 16:28:45,wlAObX4OzkJm4l0XoKW7cM4jcAO/51nyf9GQYxi8ofONd/aaPQFsmDVypSqCaHq/ZoRQhwnD,1
1586,6835286257893581324596075532203,34010.28059 56890.655283 23672.300063 7 71665194307447,2025-05-02 06:00:13,PoHxPblOwCbNT8qgSXvB6DyxD3+c8e1III924KoIQg3syvS4FvNMT/sm30mKKnNs,0
1587,3261918984888023322231515792360,68589.25886 05049.710441 96927.291409 0 62546645105830,2025-05-03 01:05:37,mkgf1Zo0+wWCRoLHf1MAMn2apEusEUaRcnjfz+PGKh0MbrsmT7OG3It7pVUQwAvt,0
1588,6473812810099634228484967040509,90758.17216 70614.266444 81185.312163 0 78467666307001,2025-05-03 00:43:30,CQygpKEDPzi/mDxEIJ4t07TU0rEI4zKEYUx5d78yE+BYqy9y7KLnM3TN1HmAgy5FuJPw,1
1589,4627941706568596250305899090409,86944.97118 14067.104727 57968.180920 4 07633322850692,2025-05-03 11:55:45,uCMrTuvZi5DI8n4ZjTcRhOA6d++B/I7hpjq6pUOz57GxX7tIjKDJ3Y1V8jqKWU7P6WE=,0
1590,0456816450859970446307603498765,06471.16480 76254.897510 61087.143127 3 60001168178183,2025-05-02 14:09:20,HOstGgMmH3awlVyp/Ayn9Qs4HwHlDOFja61AbY/cKcDSQpMMK8my+eWk9oRPddNDvL8kHcnVDQ==,1
1591,6400278029514233776629469666303,19095.99574 23875.766800 48223.040657 4 88527657580362,2025-05-02 21:26:39,PqX34fWdCr1lzT4LweL4bt0iBEX+WmsLjYmdm1/Rl5QKrq8irod0FfNdLI+iwPQbjzc=,1
1592,1988365785910530206966646140775,52915.89825 28143.165194 98413.270105 0 59364647669902,2025-05-02 16:55:52,qdavPv8r6QwyZogXRyG/RoxtFjXV1t2sdK2zznjxOmfRUnSLsOHFZxGP25UATA==,1
1593,4633013062714400029132078762760,32490.36136 63508.061678 44896.538086 0 44255441085678,2025-05-03 06:49:27,HfVRhdzEwBGFoqr7/eJAUfQIDtzON9Q2hMmtXlH1CmZ6g6IAn5WDH/u4yo1csZg=,1
1594,1354443927337353357353642216263,88453.22500 08617.350220 03950.950292 3 95297076675331,2025-05-03 12:51:12,HaWEQfiRPqPb6oN7FzxPp461Y+hxUBl+Wky1xt9PJsDUyDngTI9kq3AnT8oHbRQ6p/vH,1
