id_pagamento_cliente,nome_titular,instituicao,ultimos_digitos,validade_mes,validade_ano,cvv,token_gateway,ativo
1284,C+mfGJAGtSu3EzGdEzIBGeQF/DKYyV58LJoPSCsvGTl2+LSWC4YXNwvmbDgbjw==,Itaú Unibanco,i4dK5HbD9PHDyVGF9Q0xI0IwapK5dxJaFIf4JOuO6wKC7H7J,38LN0HfnBodex0dRBXizcNCGsIV6Se/yx8v6N/gryJe1Rw==,WK1tarGh5xdIfgANFsmDi1wgqGSWo1boINjFPAyfqSfhTw==,564,2O47guZP5YcuwUkZNvozgr6WZDywGQ+a3KSvNu4RU3OqmNYVkz4Ce4lK9Gr4JLnInl4r9/ICGt3fxRCHTNw3TqrKyzw=,1
1285,inOtXfzSlNrALk7NEhddn/wsfBZWKdd/nknzMvt2nJ+Gdi2rPnW243gdx9bQZ6OvtF6XijA=,Itaú Unibanco,lesOOROlqfdX35T/qqxMGsPnbRuvxVLwKaqxX2lVLWF9aV/l,GezwoEV2ROfqcgzm8M+ZvCJSskG3Dl1KCKZXWycSZSzzlw==,5q68ozsyQOCYjebAX3B6/PVnGftwclYA8xsYbLDlT1no6A==,750,3LEpbWgPTFutJUiXpz+Z6CL+T4rFN2M2y5pMw/vgE74mhCCbzJb3fO8LWpeWsqynIMiUfI/PpPwvbTM+eZmHjVfXaUo=,1
1286,0VYzjBqBugoaMH2T6CVhZUGHPX9DMJygEaiOGoyaTw1sxkwPb2RDwRmghK4e,Itaú Unibanco,+RDlhCp9PT03ph+Jd/BOgAu+bSA8qt2KgmiptKUlkxPXb9SD,j+HeYe956NVW2RTpxygA/2dwZNSgyYoyK03NyETSwrpC6w==,AvULIWRpjwyQuJO2nIv5VRORtwqCbwdSOZSomYPHXk1dzQ==,593,/sUX0BmUEtw1OPdT1VfCh4FQ0f85FbRyux1esbzrw2AlMhvmJnCH/8KLBxKOoXoS09/nv4stat2FUL21YomE77Lyqtc=,0
1287,gH3UeNa0gcKJHynfIMErz+1gob0zKXwPCj0UJH3NxDfEdNxKj4J6cn52SDs=,Itaú Unibanco,7muLa+0JHtU3ZylLDt9hWWdK1MBYLTdO0GLtQUrttCA5SWws,lq05rtPPhEwpS2q+iiPcDrmiSIcrSXFjMquDkfPzztNOVw==,5wdhAHI9qFwHawUaDnlpMO1o/3smXxQz5E2YFVICAuMZfQ==,431,w1KVZmteTtONRhT+eEZTYh7m2svYpQmWhv9XSg8MKw6oezxxY9dldvJ3r6N//Qar05Af4dRH+sFMJEmPVrAbEXW7/bE=,1
1288,ylmkcHNlo/Qys+7+eUsR6NmhkYeAhLylVTVGZGCtZdn6jZW7xSMn7uG5m+qKM3nhskgCqA==,Itaú Unibanco,+s4Pu4Q50OrsTMVj1Kw+lhn7O6RLm+gt6vlNSOj/WPObSBL0,YY14mYByquGTcBwl3gHG/Ff0bivHLD+bm6VTmIOSV2EkZA==,F4Zg9Iuyr/GF3P6l8Shr3gH7y7P7WW5YbJyKMPCSz1xZrw==,538,5HDEWMv7gQrkLuMj2STXZscNG+32dZ8rY3igbTP91Oy7g+hjbMO8wM2kiJeZ83OTwo61MnuiE4jsnB0qsy61LEAB+rc=,0
1289,JDf5gBsP84IbJV/MvJ+FVZdkrE7gUDSQkS+q5Rch1tHFgp3+9GVtMohIxjGxfA==,Itaú Unibanco,8dnqszScjjBDHtcMJBlJ72uO2QovSSe/tdHGZ7m8DJQT89+T,2UXYooUSN3UXlnrQ/srkHHTtM4WHgKHF3qRVfMxMFVE5Zw==,/VfwJwP7PQXf3JGQCk3PD3d07E8HxI8HEaKyMwf6UNXo4w==,409,OQhDrktKBq/tokxH2VcngcSeCUglW9sI8W/0/PljZYb4TLMiplW1wTCjNSiz80JRrfZtssS9lI934ZZD8NOOQP2iLxw=,1
1290,6OlxV7EfsRLFmqIkWO4ZzhA1DVOkD5CcuH3c91GSFn7eUmo3DJUseISz,Itaú Unibanco,5wqIRyVArRbRkaC8WAu5dDoBSK2c6c7WWKiRxhNo5fxKeyLG,W4d0Xnnam9CN/pUSbKi80PKd43aQoN/xOJm22FNsJlyQBg==,t7afqblghLeQo/x/lpuVjxQwsBAaYvJcl4JL0ka4Bi71HA==,100,chkIcxOWqE4XS3SuD08Mf2pEkOHQLxl7Qge38086N6sKhttlaN/0IEWL69iOX/Be5kvI/fpDL5dc4jo99oJxiffm6RI=,1
1291,TTpG1BjHOjXPc/xzD4ag6bqzDSSQsIVWHtG2OLzsK9wp2/+4hafUh2jR,Itaú Unibanco,RHL9NAdNXBkeMLkCQhKjrGjgsjwbpp2kgpmICAEo6iui2A1G,LaA0tYTSFsLqv8OwC6UeHrceo5Z7PYF28h9ZTwABdP5bCQ==,a4BXPxdPZeGpQeW1kexTjkxTrWe1xlVzH4MoTDwWFoRJog==,485,QcIdLLIivCVlPbsvYuqI91Mhr1vEv0DogBOTxeDzhPsUVzywFp3aMR9S4GjaZwc6BcdUoq6PPWKZpJI7IzDHoEQr5/g=,0
1292,3mJ2YrmL0amuZPGA/CGy57dc/CykvdphsxgWjYqqB3M/EVCOJZ+F14t45sU=,Itaú Unibanco,8swbQsYsW9GnI7ymhE1groUthXCsmkoASRbdVHzsv6PLO8jk,wbtZ+cCwrTvjfaAX8bkzVYPAijktACsXmz10adu4mPduSA==,u9yj0/55O4pvU+KPMOFrK0h/XulAzzMmaj5YdjkuBWHhqw==,378,TopLf/Wq0yJbZfcNuog9GKgihpfVLn6oqJCQslosI7ym32gX3YGAhe4TToIfd6d9DSIRw77nNC5utG9EhQB8fII/rus=,1
1293,MxYwQH10eU7t4Pr56Zo1jIjjfR9bRnSN2Xgb06Jw6O3krLaxiWM/ED191HqiSg==,Itaú Unibanco,+07ziEe7C90fOdsff0ET+yx66foDtfkoodC/rs5a0XWQHqcN,19b47zTMJTItyQrZkODcAoN6WID/tmUu6xZiwWSsfaI63A==,tFbFpOQOz5sMpgizJyaOIyih+4LXtV3hwvmQeqW6dgDNiQ==,063,5BhnPRyfzsh2KypSWjo/yulwvqrKR3bNBTH6zCGnsfXuayDJGbLVfsU6B5b1qqMYa0bQ9+1lrGGFPKBnzsz7gsEGe6c=,1
1294,5BdEycz6pGv4Njo+Yzm3zmvcEiHt4vvtoEX2SlHJxzyD+EkYW0muQAyXPd+p+w==,Itaú Unibanco,RGItomGxnspVPVY5KQrQJWSygcGOzYPaVd/vrstmi5F51M+V,a3SjPhRAh834+wn+r5fqLhFieIaPNypbXCFTRNxm6h+q3w==,3oWQYCuCd16/XMuHa6G99oAtpyU8nQFD1IshKbjIboWGLA==,7879,t1siCQSJa8gLKpw5TyskqYPxb3OHxG27gmsbl6tcRRaI7l/+UVogk1QaSxe2RLHuRedSSbhu7MjUptltC4AdCMHLOTM=,0
1295,EMfDI3AtghqJ7RR0Mqdpa7GmRnZhZoDIbNOjWa+uMzuPzpOrFrzHX+B60uiD+w==,Itaú Unibanco,0aeZfp7nz0mVSnkdMC2cB8KdIihQvhW0qlS+Uaj86+CRHGuW,NODJSr8Sm+cL6HnVTlCdpwAbjvKwWsf4Mg4yKQ8obFnSxw==,uGBBiyDHB/99M7FtQQQpZ9vrB0Uh5Ac9+gv1DL5ZrrYToQ==,674,94QUyn/2wlOGtf6DGPwz4zPlMbH0j+/QuGKuZ5PktOfIT5A2pZBW9mUnwk6CWhrwc71wmE+JWtG+93Wca6W+cfNGkI4=,0
1296,xvRoQlVap2JAHcWodwWgCvScnsOadRRPpbXmb5b+ZXwujU38AFVYJU4vbou8hanlW/+g,Itaú Unibanco,CD9Na2CWS7KBxSPkKUZ1y2zc6nj/fgnlhBbjBpRQ7w6YhXnQ,vIJg0XvcZ4al//XiHAsqUa50aIufy31Y1KH6DHDRxfsoCw==,qvmu9/P3RbTYg/oQJlxvCkxwVw62pIFdfu0cfdDK1eVAzA==,029,OExeAWM0Cp+VRpRVVEVCWozsJNOZQ0Kmk8Z5BD/ODZz4DpjZwNZiEiiNXqRaJCdH3xuiFHOpl2/vI2jhrkB/eCSqIIk=,1
1297,lIkOEYYF7wr8iDl0biU94gAwyXqYaIPSrNMNPHA2S0yneAX7ZdZqkZbKEsYQ6+DwPQ==,Itaú Unibanco,YJ7w0ilnwTqtK8ntQQTESO2mUKoMcOKX4M5ZzQOi8TcBh+8o,2hi7SIhUsOIWvh9Zdt/VGaQ38VBm2sj3mi3JwUCf1jtqKA==,lawr9pPl8pDez5iFb2W7X+doXgFjyf6an7FGZsF4OWM23g==,657,9+brm6Ff1pFSkb8xi/G7mBfBwPqHA3rUqxQ995Rap4QYeJO7481FGP5CdvWwhfBFBMXIt24tR2BRV7VaSYxbh0PMjNk=,1
1298,nW2Go48cm3KC0eF4ELo4GVRBZwxnz3ZtPtOo8hKJpN3hOvfv3VrWDejVRPFhteiB,Itaú Unibanco,jItmIBxIQ0YV8BxuaDUCRY6IAIj6qSZogvaq3WJvJdq5xU6g,1z1lnWvhDheKFGSESmaKwP4/51jsYnQsc223NCZQ7RX9xw==,oksgYQkzK7cbLGJvMz9VpJr7rKwsieWC4m3TL3qRNLrdAQ==,904,ZAIqkh7id7NuBLUWHRYuMHRxRB0lzlLp4LAakzYwzzv+En2tCizyg1opZOg1o8UTGQ4aG8nY0ncMt4rJPu7hHLJDVyw=,1
1299,QfkxGbQgatym91+lIGlhMfYqU2rHuTmjfWExolJODn5WY7E4YXTVegwHo6vHw0ow6CG6FdudtQ==,Itaú Unibanco,KLW5gK8+yvpPr7CrFWcua9ihjtk9b08byHri67ormTfoGL8X,7l+kYxFvKTII4iZd4WILVYiMW9JjwcrmHwXgix9OqD35bQ==,hU+KNnt7+Ty8MwuyCMOwvZDwI94s3FUNS47V1uQ2p77b+Q==,634,QkQw91z6dWBFVzuEe10aASMSSdYLSQTU8RPPlR65wFU25ouGLV8IXcP4aLHSZjVeYJYL7d+wBOhoH3qqGoPeiJXx6YU=,0
1300,jotjYgrjl4Rr/JTL/9eJ5rucxobzk6J8DZ25WwK6st6v626H5yYVsOJEVpWd,Itaú Unibanco,8R8Hfq/JgZEeHbU/FI3a+ZyfirYt94j/Od6eJhH/Fgv/gBJL,+IAtgHigWgj/kbob1NpiGfAJVsZngydAoM2Y5wlG6L8bFw==,aWpIweenV8o/aP9JziQn9W7vVyWajtVLdlmizvrLsR7ykQ==,133,Nqa0XlNY8oPCgCCFC+l6g2nQ+dKDCWx9GavLkURui0FrETJJ6SV703PIwyQQJBSxmJ0fiy93/GGnne6UEbBECJgmsmU=,1
1301,tnHc0R/t8rZqKythd86srME0Gj8O7YTCcCvzw4N3V1ddFDHD66YMsm5Eeg==,Itaú Unibanco,IaBe+MZ0rCbb84pE1HxvNJBKeZ6N89429h2RNYodIhQqY+Fe,UdRCzIJCaXrFWk5hUR1Eja2Kq9BWniMPoEwr/oCLHZrkkQ==,CuzFcovsuHByoslRL0F72kk3gEq7GuImtpjNfdeG/eLRuw==,510,BK8mdW4z4F6cIVaphMqS9OQiPkak4Dx4o37HGP15fP7edPhrRzxH96T9HE3MNZ4ooSxmBUNs3G3hCwr7rVbQV8AanFY=,1
1302,OEEXRT3uX8uvRxgeTSkJ2lAO5gwmGc2ZjiUnux/lMosecKRF4sKtMdZBua+sfP82wcjO,Itaú Unibanco,+pIMb5ntkNCIpxNpAPYRE1D9BEalufEpFyWqrZQDkeuXPypC,8Thf4IPn1xA1RmSE92/l+LBNSEzZs+R+vrhkV5sr+W6qXw==,mYxHh8bz2Vwinv/c2mcUxltaTyChpXbG+8LUsmGrK0XrwA==,450,RkVSCtch+9BpTFbxt9Zn2L6REbWCuppBB1Y6iuy4wJPJ57dZ46+i2rvmuksPtfL7EC+lNiBsKE+q7ZfODh/cW8aoHq0=,0
1303,W78qaM1wd+Swpx61GuM7278dbzdQv2Jps46WWElx5aFGO3dP37A3XqQTYOFzX+55qZ/tNQ==,Itaú Unibanco,le+pzyThVu3+KfYpc99G4jd/TV+940Fbg/V5Y6ZfsOop6E9e,kWzFoMQSMZE9JySu+2renwmM5fUatmo43PDcBcOtuipcaw==,yHxteb4yCdGtqrT1vKQn9uPJ6FJZ3Cz6O+gYvKjlxvkTSg==,158,kVtwkLDlA85Uz5shkez2HG/S/dMLfhf6ShTOSQs/2M2Nd7SpaC1kA4ELbAwVB8r5H85e20utRczKsEQ8f5h9+0ijB6U=,0
1304,0btdSm5H3XZuvu+Wu3UdylVKUfH2UysOKDoK0YBURqc7w7SG6B001C/lNZaTxgMg+A==,Itaú Unibanco,7hM8KvxUiTW025Gfy1fNjUPiD0rSOXVGbsihFLRY2Tlk+K/E,NA14Njm7anzQ2btebqV3gwbvAH66AUPIioNzAQ3AP1+1Kw==,RoLK6E0ZRwwVEACyzJoGQLW5/aw1rvkJeWOB9GSa03hE6A==,018,FKegUgc45dH+Tt8G26ZDqTjNkB+OhgaR9J3+WjPo1TbtVoUfQdpJLYY/TC1epd8YRGfcHVtBHAsxg96YmJr4sI43J98=,1
1305,G61FYLJZ/20AQVuZk3GOvBJzygKC3DLC1lDuXRk/s4w9UO7engwjOMdLkBADrRA=,Itaú Unibanco,jawKkvUYhNDHOTUUtaKNKESyPb+CpT6XjxdskgH3LIBtlS3U,f9TEmmOZPYKB4FUH0eB1duqyv9itfLuZ2QvB1xokueHdSg==,NZuQsPX4r2YTtLiox8FNuTRD5EDF5e5sUDEdZuWO41nS+g==,758,2NsHN0X2amWe9Uq79EKAFZ1hwDYu8Xj/Wp6B+cDmHmpsnIEmZsQfNWwmsFqbQARcomkJ+SCC9LqlbiTEBTay9q6D0gE=,1
1306,Q9+KYoHs8eCf3xE03iBfAYKXTxSLi+6wOP/4tITdRgiZXUAOc+FUpEjtDZiNOcs=,Itaú Unibanco,4KVr5MTeC8JpOSumjkUDRD635cwPIuc3UFIdW70JkQTJAYfC,+26DPYWSQkrB391Edldayx8kboDJAsSSZ4ebPQteY2W/cA==,AGwbV3s4tULHvQD2cGPVKcOe7WLYttDOh4z+QlMnkeDdFw==,059,lRdJkGyRB1xdG5aKqGq6TnQ3KpT7YUfmQdQ0fejhVellIR8ZCe2DsJtteFl/szCsnXd5Xl4g+FGGbWknrgo5BreltdE=,0
1307,BB4sodiTJtwsleuaXLmbhDCWsW82YfC95Q88wF6Le/6Gbf4sdyb8OPVVr4RI+kCHd4Y=,Itaú Unibanco,BJg9J5ZYn4LX+oLPcvhS+RqLpMgmgaVbZrnl6iTJB3JyTose,IO79oJMUbTi5I/3n1vwNBM+PVAVCFywCNKUsCEFVoPn40Q==,mXM7pc88uRLzA7wBbLo86uuhWvmQQn+LV6FZ/AolhYWclw==,8261,3V7c1jas7VJNzc7JuAj186GUhveYm9PLUBLDZrNXs7WoeOyOYhvstRvEz3ihHZcPxeh53Yk2apJx5D76uPaus6w+gW8=,1
1308,w0ifLmI8ujqrqHdSYkaecHse+qMentI1F/lbYJA+MN97hoVZIaFD2wagIAN4WQ==,Itaú Unibanco,u//vGZixCldhx37JF5/o+BELc1Xc3PDgy63WCJB/pKH3J9rd,iXaqPeQV0deBY1HFpZ3758yNKr93ssgy+Rra4h28J6awsA==,9UArlzzWmk0HmkfKOV7i2v9BIIwSbJB3QYIFHeENVg8MUg==,906,Fc0qnho47LuKiXqJLMAyc+YS1KVgDiswFhVqdGNedqc+r6RT145dPsvmvtu+0vJ/6Y+2msXo7GWpiQxnn+WCewYAKps=,1
1309,pBHiz8QE2Y2SR59PJfdICLQBFMqd8OsdgIiYiRAGnZeX3yPMtfJUPyGaY86MHi5+2RhrJQ==,Itaú Unibanco,vv0UopDJgM1bbLufoycHbAd98a5U2hUJSW5ITdfQgjli6LMX,dr3DRWcoqrXi9QgBheLiTMlZY/wlBX2XcrbTfqkSL44Dww==,cMVqgL+l87rU8SyQi+lJI3hVE737rUzYg0iTR3ral14now==,562,1lX2EH28LHNA1Vac2lnIKxEh2WPpJNsJdzAlS5wjgOYANJlywmaYJxtY9Y8SyxCZQwrKIBOppUH8uiIjbCOZosc89h4=,0
1310,7XTpamPuEfPVTKxSZLdeAnayLth+4tYn/Y1usr1iTjR/lNSWE3u7LhcnXVTy,Itaú Unibanco,TxKSKqvNw9qRcyCVynVg15w2e8rM3z/Dv+L9/N7ZUAM8kLUU,rYee2nF30G3CmT0a1KRSFMEDik9sQtn4uCvmY1NtuadA1Q==,hX+kobAQLLqA2tSLgYl1AqfXfZqebrO+/5dJwww5nJUvaQ==,086,l2/fTi6mHwa9vOngCOAZt/mXTywzusMV9hsLjnaXRbH871QM0PffZyxIh+l9H22D7YzEH7x9o98OcO1iouLGp8qoeYM=,0
1311,BXzZT1A6+R1YJgeA4Z3EzODeBXyyjyIuzYXVm1QTmd+kOajPhcrdTFryoiiEgA==,Itaú Unibanco,DzS+ttJ+Hfo0ofn+s+REKCqDzFdwOfKCl5KBVrAA2fbpZCt/,Xjj8AJPm3lV2hgqgXgz/Uem2nnHUGoZVsiCrEn4tWt2u+w==,JECTVsiM3ThNhuAMQ/EY80G/gSjiHeMricu3z6fuLbhtMA==,748,kt5LoWphZxVnQQNeqoQaSwhdhez7abC6nA2i51fxb9HTNXhq+Ypn6wfJclIXHTRP9iaxN6AUDXsHvd0inh7k09QkMnM=,1
1312,MeyIsz8JDH19lW3Cl7U0PfLNI1nexTZK+qPUhMX8Smd26PucoAN/Atg+1D8=,Itaú Unibanco,M6sHFZ2yKhLiZZ1Z8VZsILn9PVrVZCxrgXcjK3HxF5AE1HoQ,dPrhrOU6Q24ifD7aFcMe6P8lE0Q3bFwhIl94lAQDL05zTA==,nVwR5BKt/Gr2lH+IwaD23oi9vDkcglhDfXK2+TQM6MTC8w==,471,A2Fz271Gye0fRuBtwdelBH7X5lVqtyAIx4KsynebzTO6HY7OOWPn0DXQVGPLAU7dvPuAP1RSIXmGYswxFsP2VhVk7Pk=,1
1313,csBo5rnAbnGdO85e0Izb7j1VNs6yrimmf0+382Xk3kfmQWgtLlJh8BnT34Ei0Fw=,Itaú Unibanco,/1TQSyxg3MCSrXVi31wrEyKucwbOL5T3EGviD/5tDkdp65Jg,0OVtZMncHemS1/TeZ//+cRv3w+a/ZSdo1bwp6Z9CVdznpA==,/XTo8jqe9HuCzMuPqgDljhLbctTpy4o60ltGzCeeIzciNg==,523,Cf3zNPc77aI5colef43NIMXL69+WmdxKPj6xWrAGvq2WtzCvwyBK6JmNrcTff8XOYXncqWHTM64JDdxn2TE/brpxdso=,0
1314,yGtM5ObICwQw0YnZ2u4qz3ogcEU04A2juRfWq3tQEvfzZJE6Wgcd0n05,Itaú Unibanco,fZLLE90K/nSjmVCVH/WDAeZUXsnD1z5PNi/p710IrsRAPfHq,cejnADYGklf50BDr0Isyh2FAkdeEXlcZZcX98oKyvZdnjQ==,xP502+OtvGCo+uHiVgHiLEBQGIO/Tc0OzBOAxUP2mgQDPw==,000,6TJ79uv7OW4uKXPsNAFX2EvgMv/JIfJPcuTabv4FcPNZQ7rGuq4A0adkEjhKsSq5rtcY/t6tBSMaLkUibmqh1Yf1Wck=,1
1315,GKoaRp8wtEFuIOhZCbFavt3zIuEt864cZ8WQzPp5qSISaTAoF3ufVdzA+H4=,Itaú Unibanco,upodciudLMRnzvRq/Wjhie+lAZd12cr69aedIeyTKXqR6kbL,LxG3ettfr0xwLfMoVUz0JZLoKpv1x7JnMy8zPdYm0ju2hQ==,xrqUZI/XXrmqaxCKSq9NJu51QGxYNj9ftflgXmgMkbmOmg==,782,9ZvADcaFXMFLoEWEkcLLAI+Qs494nui7qIswVqjAZFSe8vOD6/I52gppiXX2nvMyeIeCGc0w+YcYLzKkRQ8ahzLLAVU=,1
1316,T/rJyRZUJMi6LRDfb8y791DUlaHt4hwSQoYBJ25GLBFC1oJf9RzDlKV0RQ0=,Itaú Unibanco,4HYABdzkfK0kP2Bz39xgy2CaZU+4w7RsBG1/TERFtAOvWDkx,5Dl85al6q9yT7VaS0RVF+jdQPmwJen9NFZDuy6gJYHNigg==,sA77dfn4Pn9vhZjgRioZkfULCSf2DWOpqnfhzcciOEkN9Q==,443,1Kk4Ww88gEciGTpR3yV3mMBLRs/rGQCmEc8AvTG1v8YdUep2A+A3v0tQepvb9oe8+7bd7EJ1CpRWk58sL5mmBMeOgdU=,1
1317,vliI5KcX5ZKkDim2c8wuWobtTnpocLhjaJh7FN3C7E/dKV4oTbt8r5Z6O/qo7m9kxD2nn18=,Itaú Unibanco,DqoZ5E/+tg8/U96VsmotMMfj8sW2bjxozFu0JL3VblXMBIxq,Q8EPvCQNun8aX9xkHTQTYGYhnHLObZVArWiwzMa3NP9AIQ==,KbPVy1pmbkFbhUB6ltBK/UUl4A/R34y3+lkfHD4sA4SdMg==,550,ELjcim6kT26guTfzKlubjETN2Ac6PquDnjd5oFcOWoT5l7t24ZKWiPeTxV/3RuKMvIVs9kGEOtHN7R+I/ObggcOFO8Q=,0
1318,JmRchc6VZzxqlzd9iZExC5AGpvQjhQs8Onu5edBKkwRVWSEj5tnJ5rmjDMfFOA3s//+G,Itaú Unibanco,zdCTab9cDf9A4lNHJcfXmmmZufgaaES7xPAsHAwIHdUCYY6L,D8ud4wn6HJuvoDQJ5Q0iR4IClUV3aj8X4qSqkvi7YYNqzQ==,orXUOMn0OlA+Px/F+sTBzA9HD4CKwsVWaYDN+95hUOQa6Q==,170,iE6/PfVafrT7QuRhwSfGWbB7wqQn4dY1qkm8RdwuW1Dzheup6owQfNqZDtvblCp41bsfzwhNjdhKv3st0DzXtiUSMrU=,1
1319,y/9WoAGULkMUmR3Cqv79AjXC1kQHX/wOp+daIVKoeR5jfHiGjHwDDYEIZOeJxQ==,Itaú Unibanco,Jmw0vzUWpEUgc4tneSfDABZlkjZQn8R8/U3cDfXMkuzgwvlh,AuM/wvPlG5/hZEOZCJAYzfDUwPT0zCYK4H9PFQpNipsliA==,S3HaOj2BL6YeOMOlb5LqEpHHaNTZceVPmz8O1vJKipy0aQ==,354,9MKU033+MQsOUpy56/5YSI2r6BZ4IOAuHY0PxyDTYjjZRnkGHRdRbvq75zLg+dmb6VGCGA5ovJ21KKB4gKg2qfTNo40=,1
1320,mFpkwsJ4GDABCJqmbNoFvSUDX35iah/CCPoTp1ATRJDNsV9QH6Kmws4J,Itaú Unibanco,PzkoqKKaYihvLnE3L+yLJ1cga8HMftU0zgaWAYnTM1sK2S5d,RSd4DwVRD2GQP7b3D4ZA/Oq9vaSrYv6pMLN0cqb/G05odQ==,7j9Z9fb+uE+M3l6ZLyWfBwUg4O+BCTcW4SAVWQNgtASVMw==,271,hnpShs0BPQqCW6FgJ6KkJfzdGmLiVEUr7rga5iDpmcKAAedaGYk4o2OVKdaN32hCknA35xGoP5j6QJFdDINmJURuwys=,0
1321,dGEb378GSjGZ78NFkMIGFm2qnRnbenGpdM+DTcjhhUIju44IFVJlih6LVzixdg==,Itaú Unibanco,dmV0bEWDZkebM9gS8keYSLp5gFp6m7d+exvvqW+Itz8Tf2ky,/y8af6kkYJwYPCYcDTjyIh47VB46P9ljmLZLspealqBxnw==,5wvY5m+3HgJ+ce4bVdSEY7BjBwg43OzYwNr0C2J7IsX02Q==,644,o9jlkWK1Bs+PXQjK/oPLevP6f1eb/mla1i0iZGjqmMUdPinaS75qiEC8h6eczOsP0MtvKERi0nqTCgM6foH8aBbV+Lg=,1
1322,Dow5TmQ0/adEbBxiGZ3J34e9sMYFQLGELomQ5Q7RTpHfNwpMCHOw+7Hw/JwGugfDn4CF6A==,Itaú Unibanco,0CufEyK7iEjLe1RLXm0oP+JgwM+7yKPFg3t9RPJgOpSXHfQt,1gpntmMTdn6+dAankcuzChyJ5IOtjRt0jtFgHTAS8bbr9w==,WbqPKjF0Ko2SM6JMQAnPWO33LNhQ3UpoIUNFtkfAH9cOLg==,852,2873h4FMASyelCwZijOc6T6DZshu5DdosDIjQIj0GV1o3w1GeKcA85Xv1p8CmlzCjUXuZJUDJ2ed10adDR4FSmzWEds=,1
1323,df2Pnrs1Anp9NeTyUH8N7QN8vZwQ3VVFpntOU1zVdatToLGrdGcOb8qD+hgf,Itaú Unibanco,cgu8i2BYIaRhqTwM4duKUslRL0F1GwnXqQ7gx3TyB8tc3ttq,AtkjmevT/Ait4ERlGiwkQ0FPIYP7aaDYQUoGkhOpnpu1xw==,Lcq1MOI3CxZ/7MNhz8boPpjLAAScicyVTLW7XU+6XRQJxA==,139,1/e5en6xJEMhz5Q0YxY+3x1YKW82mm6N99BLV5YDF1dBcaQVkuL1akuXgK7fKOd067w30Ca2esHc1VIrzy8JiOwHKcE=,0
1324,MRhsMXTDuVsWs/kGYb1rTJGbjmeXkW8JeL8Ve+4ggYLvM6XGg7boWV1bRQ==,Itaú Unibanco,hheYvbEKAdmULa/S+SOz6qA8YnkILZE96KiZaEQLnGyN2Z/r,cAe3vf0ALr+P1k1YEfryWBFZD/y5c1bM8VTSRgGacBgcqQ==,KZDNDGIMKJlwzfb/FjTgYWhitiKCUeLgoE9DodlVAtXrow==,273,EmQiAVvH2EUr12uBCJvXx0vBVnvAWForOwtzVMLiKEIPWostyD+BF2q2znILgxsYQZkDgNBK5tWu+zRRMAOMoSFUK4Q=,0
1325,pigtCnDTSQUZx53iQpHhrDx6H4Yiji8nkMS0mOjZ21eeksyvppcLj8oM0wkY7yRYagw=,Itaú Unibanco,OFrD3dbiVvtWRDo39iI7roAf1SNrixhQQI3EITxDrRDKRz5O,lpnj8OfR/NC/Mb8298AqlecejTldOO1RVlr3LYcObosN6g==,T50uXLbuwDc8rkn17XTnpfHfDA751iQ7LFZ02aehyoN2pw==,149,Zt3ah0Aa1dUFqF4/pQyTmJP2PdBqgcI/NZL7FhIZA4K1oBG2pi/y5VSzC1FYF2HjEwy6qIy01pV68vwHxOwRzSK8QkI=,1
1326,dmrrPS0etbbwWw2fgbNDeIzlFDnRnqrfv+KZQBpwH59xkJ64AvA5NUOrGz1b8JA=,Itaú Unibanco,NJZKrIY16HeMak+iSdHyIK6finp/E2yWaxCQPnnwSNJe5SUb,HaY4R/BROb+TlzY3cUY6cgKY6DmC8Ai45G9SMLVLhfICxw==,oT0cGfSOPf8WWrarhEFZGv4csopt4+6daRBYRSxkwhGluw==,3981,mELFa3zgtDXcWENGaA7tQgxUnSuskdsAs3F0AeYjKkG3gv6WBdsa4Ux0Fs3pMDtDiGUpAXTbAFH33HDzOUfQUg8ymBM=,0
1327,q+zHkSxI6O8b1eQRZ6W8GY/nYPLl0KdE2ti9IPweI68ITdu2w8at9B5EfPL5,Itaú Unibanco,7o8q84vPNkuHqmpBFAQi3p/6pjC2hq17h9E8trwmihLWZFxN,PBBBKLYs12aN6D/QOI4FX691+pJNWi3bFbi5tHk3bK2OZA==,lYKJ/nzW46DIfdmXUB5wQ7/PFXlytf7Xv3mIdkuhHm60sw==,036,DWObbh5wjMuzQ7CxxmMdgO/8eouZqTOILCWSs8lNNnic1KDTWahLBGUExPyoaqcWwBa3VYTYtfFmf1n7Pb4Yo3LftcQ=,1
1328,jnj3qkrc6lnsxutXOQP7dw/aZr/S1H+duxgppbHrie1P72qIVUXJathyEO5b//6O,Itaú Unibanco,tYiWDWLcJdPCn97zfzyYlxrQhwsYEkfNPtmPpYWyokbfaX4N,l4uCDSmsoYzzUFmKlZLS974lib7a7bLG6TEtSbikB68xaQ==,xM++cbiwRIWLrUfKWFcFsSSAK35eyEMVj3bCzbE2q7krmw==,233,cLYJGfbXYmftkaxFMXbhTvBZqNrg7lcVStciqBPnhi/A6mZ+SyKmE/fW7qnO8aVsc+KS8X3ja6eF2dV9Z940DpJ8W5k=,0
